1.00000000	0.00000000
0.99885903	0.00142479
0.99725065	0.00306201
0.99521510	0.00492669
0.99275472	0.00700939
0.98986840	0.00929824
0.98655391	0.01178007
0.98281231	0.01444578
0.97864171	0.01728179
0.97404406	0.02027941
0.96901970	0.02342695
0.96357153	0.02671600
0.95770255	0.03013781
0.95141656	0.03368431
0.94471606	0.03734430
0.93760777	0.04111365
0.93009483	0.04498082
0.92218301	0.04893846
0.91387912	0.05298052
0.90518648	0.05709309
0.89611222	0.06126911
0.88666281	0.06549927
0.87684592	0.06977624
0.86666815	0.07408918
0.85613645	0.07842713
0.84525904	0.08278111
0.83404553	0.08714479
0.82250343	0.09150567
0.81064081	0.09585136
0.79846839	0.10017564
0.78599455	0.10446501
0.77322673	0.10870139
0.76017724	0.11288012
0.74685537	0.11698607
0.73327349	0.12101300
0.71944048	0.12494152
0.70536803	0.12876005
0.69106892	0.13245973
0.67655598	0.13603089
0.66184037	0.13945528
0.64693730	0.14273022
0.63185851	0.14583606
0.61661802	0.14876111
0.60123181	0.15150264
0.58571360	0.15404412
0.57007915	0.15637785
0.55434463	0.15849822
0.53852609	0.16039676
0.52263938	0.16206064
0.50670197	0.16348913
0.49073021	0.16466757
0.47474167	0.16559055
0.45875400	0.16625061
0.44278526	0.16664330
0.42685372	0.16676626
0.41097785	0.16660617
0.39517624	0.16617073
0.37946805	0.16544698
0.36387165	0.16444600
0.34840604	0.16316531
0.33308958	0.16160971
0.31794075	0.15978286
0.30297719	0.15769377
0.28821601	0.15535219
0.27367286	0.15277426
0.25936533	0.14996244
0.24530795	0.14693380
0.23151562	0.14370068
0.21800381	0.14027151
0.20478709	0.13665673
0.19188224	0.13285860
0.17930141	0.12889445
0.16705802	0.12477570
0.15516648	0.12051010
0.14364016	0.11610807
0.13248665	0.11159360
0.12172073	0.10697115
0.11135175	0.10225782
0.10138996	0.09746735
0.09184683	0.09261050
0.08273109	0.08770277
0.07405036	0.08276077
0.06581609	0.07779399
0.05803356	0.07282188
0.05071271	0.06785586
0.04386083	0.06291141
0.03748477	0.05800447
0.03158562	0.05315789
0.02616542	0.04839243
0.02121775	0.04373717
0.01674418	0.03921112
0.01274248	0.03483681
0.00921450	0.03063273
0.00616815	0.02661364
0.00360726	0.02280004
0.00153058	0.01921836
-0.00007151	0.01590187
-0.00122236	0.01289141
-0.00196059	0.01023189
-0.00234029	0.00796872
-0.00244473	0.00614392
-0.00233305	0.00442117
-0.00180565	0.00232183
-0.00032193	0.00021376
0.00240440	-0.00113638
0.00575145	-0.00207206
0.00963890	-0.00248132
0.01397758	-0.00244304
0.01872603	-0.00205717
0.02386928	-0.00140168
0.02940482	-0.00054827
0.03533449	0.00044384
0.04165981	0.00153050
0.04837880	0.00269011
0.05548723	0.00391241
0.06297816	0.00520093
0.07084553	0.00655205
0.07908302	0.00796179
0.08768510	0.00941942
0.09664586	0.01091443
0.10595868	0.01243828
0.11561677	0.01398112
0.12561174	0.01554090
0.13593526	0.01711348
0.14657940	0.01868983
0.15753491	0.02026753
0.16879192	0.02184676
0.18034186	0.02341660
0.19217311	0.02498624
0.20427570	0.02655143
0.21663946	0.02810738
0.22925360	0.02965223
0.24210681	0.03118680
0.25518792	0.03270922
0.26848634	0.03421059
0.28199003	0.03569314
0.29568650	0.03716173
0.30956309	0.03862214
0.32360796	0.04007074
0.33780783	0.04151690
0.35215039	0.04295925
0.36662333	0.04439524
0.38121308	0.04583398
0.39590839	0.04726000
0.41069582	0.04867931
0.42556326	0.05008301
0.44049796	0.05146852
0.45548745	0.05282882
0.47051958	0.05415289
0.48558151	0.05543640
0.50066036	0.05667469
0.51574386	0.05785502
0.53081890	0.05897389
0.54587275	0.06002256
0.56089232	0.06099589
0.57586485	0.06188327
0.59077673	0.06268745
0.60561523	0.06339531
0.62036691	0.06400595
0.63501857	0.06451497
0.64955704	0.06491561
0.66396909	0.06520064
0.67824140	0.06536741
0.69236069	0.06540717
0.70631360	0.06532102
0.72008682	0.06510261
0.73366703	0.06474923
0.74704074	0.06425459
0.76019496	0.06362374
0.77311619	0.06284899
0.78579180	0.06193747
0.79820798	0.06087886
0.81035238	0.05968130
0.82221179	0.05834136
0.83377393	0.05686467
0.84502644	0.05525431
0.85595759	0.05351628
0.86655517	0.05165285
0.87680912	0.04967726
0.88670710	0.04758901
0.89624001	0.04540253
0.90539726	0.04312353
0.91416981	0.04076320
0.92254865	0.03833136
0.93052446	0.03583569
0.93809110	0.03329301
0.94524128	0.03071478
0.95197008	0.02811754
0.95827131	0.02551321
0.96414098	0.02291784
0.96957680	0.02034958
0.97457552	0.01782316
0.97913701	0.01535811
0.98326019	0.01297064
0.98694639	0.01067998
0.99019646	0.00850329
0.99301500	0.00646229
0.99540522	0.00457548
0.99737134	0.00286228
0.99891498	0.00133987
1.00000000	0.00000000
