Bikonvexprofil 8%
1.00000000	0.00000000
0.99901336	0.00015771
0.99605735	0.00062834
0.99114363	0.00140447
0.98429158	0.00247387
0.97552826	0.00381966
0.96488824	0.00542063
0.95241353	0.00725152
0.93815334	0.00928346
0.92216396	0.01148441
0.90450850	0.01381966
0.88525662	0.01625237
0.86448431	0.01874419
0.84227355	0.02125581
0.81871199	0.02374763
0.79389263	0.02618034
0.76791340	0.02851559
0.74087684	0.03071654
0.71288965	0.03274848
0.68406228	0.03457937
0.65450850	0.03618034
0.62434494	0.03752613
0.59369066	0.03859553
0.56266662	0.03937166
0.53139526	0.03984229
0.50000000	0.04000000
0.46860474	0.03984229
0.43733338	0.03937166
0.40630934	0.03859553
0.37565506	0.03752613
0.34549150	0.03618034
0.31593772	0.03457937
0.28711035	0.03274848
0.25912316	0.03071654
0.23208660	0.02851559
0.20610737	0.02618034
0.18128801	0.02374763
0.15772645	0.02125581
0.13551569	0.01874419
0.11474338	0.01625237
0.09549150	0.01381966
0.07783604	0.01148441
0.06184666	0.00928346
0.04758647	0.00725152
0.03511176	0.00542063
0.02447174	0.00381966
0.01570842	0.00247387
0.00885637	0.00140447
0.00394265	0.00062834
0.00098664	0.00015771
0.00000000	-0.00000000
0.00098664	-0.00015771
0.00394265	-0.00062834
0.00885637	-0.00140447
0.01570842	-0.00247387
0.02447174	-0.00381966
0.03511176	-0.00542063
0.04758647	-0.00725152
0.06184666	-0.00928346
0.07783604	-0.01148441
0.09549150	-0.01381966
0.11474338	-0.01625237
0.13551569	-0.01874419
0.15772645	-0.02125581
0.18128801	-0.02374763
0.20610737	-0.02618034
0.23208660	-0.02851559
0.25912316	-0.03071654
0.28711035	-0.03274848
0.31593772	-0.03457937
0.34549150	-0.03618034
0.37565506	-0.03752613
0.40630934	-0.03859553
0.43733338	-0.03937166
0.46860474	-0.03984229
0.50000000	-0.04000000
0.53139526	-0.03984229
0.56266662	-0.03937166
0.59369066	-0.03859553
0.62434494	-0.03752613
0.65450850	-0.03618034
0.68406228	-0.03457937
0.71288965	-0.03274848
0.74087684	-0.03071654
0.76791340	-0.02851559
0.79389263	-0.02618034
0.81871199	-0.02374763
0.84227355	-0.02125581
0.86448431	-0.01874419
0.88525662	-0.01625237
0.90450850	-0.01381966
0.92216396	-0.01148441
0.93815334	-0.00928346
0.95241353	-0.00725152
0.96488824	-0.00542063
0.97552826	-0.00381966
0.98429158	-0.00247387
0.99114363	-0.00140447
0.99605735	-0.00062834
0.99901336	-0.00015771
1.00000000	-0.00000000

