SHP_e4.2_t40_m9_SINE
upper
1.000000   0.000000
1.012886   0.044077
1.015371   0.053527
1.017271   0.061468
1.018753   0.068460
1.019903   0.074788
1.020771   0.080619
1.021390   0.086062
1.021781   0.091193
1.021961   0.096064
1.021943   0.100718
1.021735   0.105184
1.021346   0.109489
1.020782   0.113651
1.020047   0.117688
1.019146   0.121612
1.018082   0.125435
1.016858   0.129167
1.015478   0.132816
1.013942   0.136389
1.012254   0.139891
1.010415   0.143329
1.008427   0.146707
1.006290   0.150029
1.004008   0.153299
1.001579   0.156520
0.999007   0.159696
0.996292   0.162827
0.993434   0.165918
0.990435   0.168970
0.987296   0.171984
0.984018   0.174963
0.980600   0.177908
0.977045   0.180821
0.973353   0.183701
0.969524   0.186551
0.965560   0.189371
0.961461   0.192163
0.957228   0.194926
0.952862   0.197661
0.948363   0.200369
0.943732   0.203051
0.938971   0.205706
0.934080   0.208334
0.929060   0.210936
0.923911   0.213512
0.918636   0.216062
0.913234   0.218585
0.907707   0.221082
0.902055   0.223552
0.896281   0.225995
0.890384   0.228410
0.884367   0.230798
0.878230   0.233157
0.871974   0.235487
0.865602   0.237787
0.859114   0.240057
0.852512   0.242296
0.845798   0.244504
0.838972   0.246678
0.832036   0.248820
0.824993   0.250926
0.817844   0.252998
0.810590   0.255033
0.803234   0.257031
0.795777   0.258991
0.788222   0.260911
0.780570   0.262791
0.772824   0.264629
0.764985   0.266425
0.757057   0.268176
0.749040   0.269883
0.740938   0.271543
0.732754   0.273156
0.724488   0.274721
0.716145   0.276235
0.707726   0.277699
0.699235   0.279111
0.690673   0.280470
0.682044   0.281774
0.673351   0.283023
0.664596   0.284216
0.655782   0.285351
0.646913   0.286427
0.637991   0.287444
0.629019   0.288400
0.620001   0.289295
0.610939   0.290127
0.601837   0.290896
0.592698   0.291602
0.583525   0.292242
0.574322   0.292817
0.565091   0.293326
0.555837   0.293769
0.546562   0.294144
0.537270   0.294452
0.527965   0.294691
0.518649   0.294863
0.509326   0.294966
0.500000   0.295000
0.490674   0.294966
0.481351   0.294863
0.472035   0.294691
0.462730   0.294452
0.453438   0.294144
