NACA 0006
1.00000000	0.00000000
0.99845867	0.00011808
0.99384417	0.00047028
0.98618496	0.00105049
0.97552826	0.00184888
0.96193977	0.00285220
0.94550326	0.00404434
0.92632008	0.00540687
0.90450850	0.00691960
0.88020298	0.00856104
0.85355339	0.01030889
0.82472402	0.01214024
0.79389263	0.01403180
0.76124928	0.01595984
0.72699525	0.01790012
0.69134172	0.01982774
0.65450850	0.02171689
0.61672268	0.02354070
0.57821723	0.02527115
0.53922955	0.02687915
0.50000000	0.02833472
0.46077045	0.02960751
0.42178277	0.03066736
0.38327732	0.03148517
0.34549150	0.03203384
0.30865828	0.03228927
0.27300475	0.03223141
0.23875072	0.03184517
0.20610737	0.03112115
0.17527598	0.03005619
0.14644661	0.02865347
0.11979702	0.02692238
0.09549150	0.02487800
0.07367992	0.02254013
0.05449674	0.01993219
0.03806023	0.01707971
0.02447174	0.01400884
0.01381504	0.01074476
0.00615583	0.00731012
0.00154133	0.00372384
0.00000000	0.00000000
0.00154133	-0.00372384
0.00615583	-0.00731012
0.01381504	-0.01074476
0.02447174	-0.01400884
0.03806023	-0.01707971
0.05449674	-0.01993218
0.07367992	-0.02254013
0.09549150	-0.02487800
0.11979702	-0.02692238
0.14644661	-0.02865347
0.17527598	-0.03005619
0.20610737	-0.03112115
0.23875072	-0.03184516
0.27300475	-0.03223141
0.30865828	-0.03228927
0.34549150	-0.03203384
0.38327732	-0.03148517
0.42178277	-0.03066736
0.46077045	-0.02960751
0.50000000	-0.02833472
0.53922955	-0.02687915
0.57821723	-0.02527115
0.61672268	-0.02354070
0.65450850	-0.02171689
0.69134172	-0.01982774
0.72699525	-0.01790012
0.76124928	-0.01595984
0.79389263	-0.01403180
0.82472402	-0.01214024
0.85355339	-0.01030889
0.88020298	-0.00856104
0.90450850	-0.00691960
0.92632008	-0.00540687
0.94550326	-0.00404434
0.96193977	-0.00285220
0.97552826	-0.00184888
0.98618496	-0.00105049
0.99384417	-0.00047028
0.99845867	-0.00011808
1.00000000	0.00000000

